Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Operational_Hours_Est,Expected_Lifespan_Est,MTBF,Cost_Per_Hour,Lifespan_Usage_Ratio,Risk_Class,Risk_Class_Label
MD00117,PET Scanner,08-09-2020,5,RescueTech,Model-550,Canada,10043.33638,7.047997967,4,2,2,Routine check completed; software crash observed during diagnostics. component issue component review,43060,12,23384.43786,0.400378562,0.515941826,Medium Risk,1
MD00118,MRI Scanner,11-06-2016,9,RescueTech,Model-450,UK,6254.09991,19.45140153,5,2,3,Routine check completed; data lag observed during diagnostics. critical failure hardware fault,78838,12,39087.28875,-0.008115465,0.748600968,Medium Risk,1
MD00119,X-Ray Machine,12-10-2018,7,ImagingTech,Model-200,Canada,2214.999333,2.052649826,5,4,1,Component recalibration after detecting sensor misalignment; functionality restored. minor issue temporary glitch,61479,12,16896.43802,0.111871877,0.700396548,Medium Risk,1
MD00120,CT Scanner,28-07-2021,4,ScanPro,Model-650,Canada,5165.045759,9.718199588,4,5,1,data lag caused operational delay; component upgrade initiated. log cleaned low priority fault,36391,12,7338.233612,0.174894892,0.343856405,Medium Risk,1
MD00121,X-Ray Machine,27-08-2014,11,RescueTech,Model-450,Canada,9870.621596,21.80212865,3,1,3,voltage spike caused operational delay; replacement initiated. critical failure sensor replacement,95628,12,95430.66728,0.04805081,0.816115234,Medium Risk,1
MD00122,Defibrillator,30-10-2013,12,CardioSync,Model-100,USA,22126.01241,13.85469682,4,4,3,System performance degraded due to sensor misalignment; mitigation via inspection. data loss emergency shutdown,102800,12,24907.60331,0.17040593,0.996029503,Medium Risk,1
MD00123,Infusion Pump,18-08-2013,12,CardioSync,Model-600,Italy,7231.227891,5.020866068,4,2,1,System performance degraded due to battery wear; mitigation via software patch. software reset log file cleared,103996,12,53744.40039,-0.097409161,0.953797748,Medium Risk,1
MD00124,Infusion Pump,04-02-2017,8,ScanPro,Model-400,France,1881.555258,1.693336623,5,0,1,data lag caused operational delay; replacement initiated. software reset quick fix,71658,12,27406.36074,0.067551246,0.541555531,Low Risk,0
MD00125,PET Scanner,02-09-2020,5,MedEquip,Model-150,USA,8675.640299,16.02673135,5,0,2,System performance degraded due to voltage spike; mitigation via recalibration. component issue driver update applied,44283,12,27553.20792,0.143283187,0.516195383,Low Risk,0
MD00126,PET Scanner,07-10-2018,7,CardioSync,Model-600,Japan,16971.23824,3.711964752,2,6,3,Component software patch after detecting software crash; functionality restored. critical failure high priority failure,60806,12,7215.334487,0.367885632,0.599297834,High Risk,2
MD00127,Defibrillator,04-06-2013,12,RescueTech,Model-650,Canada,6776.595993,9.321715662,4,2,1,System performance degraded due to sensor misalignment; mitigation via system reset. log cleaned minor issue,105205,12,52408.51955,0.043530535,0.991689578,Medium Risk,1
MD00128,X-Ray Machine,04-08-2014,11,UltraMed,Model-250,France,3323.996366,16.35490313,5,2,2,Routine check completed; overheating observed during diagnostics. reviewed logs moderate delay,95991,12,49638.97637,0.00283495,1.090602991,Medium Risk,1
MD00129,CT Scanner,05-05-2021,4,MedEquip,Model-250,France,5702.83327,3.929749982,4,2,2,Routine check completed; voltage spike observed during diagnostics. reviewed logs non-critical warning,36133,12,15854.88341,-0.05873948,0.349212652,Medium Risk,1
MD00130,MRI Scanner,10-02-2021,4,ImagingTech,Model-150,USA,3477.489149,5.340791986,2,3,1,System performance degraded due to battery wear; mitigation via software patch. quick fix low priority fault,35508,12,12341.69439,0.11679365,0.456281414,Medium Risk,1
MD00131,PET Scanner,12-01-2021,4,ImagingTech,Model-200,France,4597.528139,4.368734356,4,3,1,software crash caused operational delay; replacement initiated. minor issue quick fix,34653,12,11035.60793,0.177961396,0.227426666,Medium Risk,1
MD00132,PET Scanner,13-09-2023,2,MedEquip,Model-150,UK,10542.09739,26.61814967,1,0,3,System performance degraded due to voltage spike; mitigation via firmware update. sensor replaced emergency shutdown,18793,12,25184.38002,0.728954143,0.087438308,Low Risk,0
MD00133,Defibrillator,28-02-2014,11,ImagingTech,Model-400,Canada,3457.519856,4.209100238,1,1,1,Routine check completed; sensor misalignment observed during diagnostics. software reset log file cleared,97993,12,95513.75237,-0.050966545,0.916527476,Medium Risk,1
MD00134,X-Ray Machine,18-09-2021,4,ImagingTech,Model-650,UK,12756.48569,7.23198833,3,1,2,Component inspection after detecting sensor misalignment; functionality restored. reviewed logs performance warning,33764,12,36879.08538,0.399898174,0.342839679,Medium Risk,1
MD00135,Defibrillator,03-01-2024,1,RescueTech,Model-350,Japan,5357.174554,3.154023075,5,3,1,Component firmware update after detecting voltage spike; functionality restored. minor issue minor issue,7510,12,3962.433442,0.711761606,0.112973199,Medium Risk,1
MD00136,MRI Scanner,23-02-2014,11,MedEquip,Model-650,USA,16073.41653,2.748647078,3,0,2,Component component upgrade after detecting overheating; functionality restored. component issue driver update applied,99692,12,26143.39097,0.037878831,1.016854403,Low Risk,0
MD00137,Defibrillator,31-03-2014,11,CardioSync,Model-450,UK,471.8647218,9.433475657,2,5,1,data lag caused operational delay; replacement initiated. log cleaned minor issue,97229,12,21833.65582,-0.054730915,1.278497972,Medium Risk,1
MD00138,PET Scanner,09-09-2020,5,CardioSync,Model-550,Japan,4284.802558,3.920190021,3,0,1,System performance degraded due to battery wear; mitigation via replacement. software reset low priority fault,46117,12,24194.5826,-0.020421873,0.255296137,Low Risk,0
MD00139,MRI Scanner,08-08-2016,9,MedEquip,Model-100,USA,21582.28168,29.32478602,1,5,3,Component system reset after detecting abnormal sound; functionality restored. critical failure system crash,80078,12,15023.23674,0.163006138,0.688742609,High Risk,2
MD00140,X-Ray Machine,03-01-2023,2,RescueTech,Model-300,Canada,9854.684097,8.105745128,3,2,1,voltage spike caused operational delay; system reset initiated. log cleaned low priority fault,18158,12,10622.27666,0.518844715,0.20666798,Medium Risk,1
MD00141,PET Scanner,18-03-2023,2,ImagingTech,Model-500,France,3953.637278,2.175273325,1,2,1,System performance degraded due to overheating; mitigation via firmware update. minor issue routine reset,14555,12,8550.738473,0.141122576,0.36187546,Medium Risk,1
MD00142,Infusion Pump,17-02-2021,4,ScanPro,Model-300,USA,8607.221681,7.907685418,1,3,2,Routine check completed; software crash observed during diagnostics. moderate delay non-critical warning,33345,12,11438.64671,0.237134286,0.310622618,Medium Risk,1
MD00143,Infusion Pump,25-09-2020,5,MedEquip,Model-200,UK,7800.701879,1.929805041,3,1,2,Component replacement after detecting data lag; functionality restored. reviewed logs device required inspection,44702,12,43659.03308,0.239479211,0.414418974,Medium Risk,1
MD00144,CT Scanner,14-07-2023,2,MedEquip,Model-400,UK,2810.512195,0.799630045,4,4,1,Routine check completed; abnormal sound observed during diagnostics. quick fix minor issue,16264,12,3847.250733,0.226855499,0.125470579,Medium Risk,1
MD00145,Infusion Pump,19-12-2016,9,MedEquip,Model-600,Japan,23412.94506,5.298149145,5,4,3,abnormal sound caused operational delay; system reset initiated. sensor replaced hardware fault,78634,12,20790.71872,0.37523642,0.802774824,High Risk,2
MD00146,PET Scanner,08-01-2019,6,UltraMed,Model-250,Canada,-895.0896155,17.26600833,2,2,3,Routine check completed; abnormal sound observed during diagnostics. sensor replaced critical malfunction,53823,12,25318.87631,-0.040348552,0.496857225,Medium Risk,1
MD00147,X-Ray Machine,24-09-2014,11,ImagingTech,Model-250,Canada,5140.655948,7.958809454,4,2,1,overheating caused operational delay; component upgrade initiated. software reset log file cleared,96548,12,51309.76807,0.00242649,0.998161241,Medium Risk,1
MD00148,Infusion Pump,14-03-2018,7,CardioSync,Model-400,Japan,-1590.521451,10.8142972,5,1,2,System performance degraded due to circuit failure; mitigation via firmware update. reviewed logs driver update applied,61873,12,59673.56075,-0.161256555,0.705583427,Medium Risk,1
MD00149,MRI Scanner,12-03-2015,10,MedEquip,Model-650,France,6738.712503,4.675061345,1,2,2,Routine check completed; battery wear observed during diagnostics. driver update driver update applied,89526,12,45769.3975,0.146291589,0.795008692,Medium Risk,1
MD00150,Defibrillator,26-08-2014,11,MedEquip,Model-250,UK,4942.751335,5.818844898,3,0,3,abnormal sound caused operational delay; firmware update initiated. critical failure critical failure,98424,12,27240.70219,0.147597313,1.011942243,Low Risk,0
MD00151,X-Ray Machine,14-10-2014,11,ImagingTech,Model-500,Japan,6597.169078,28.82091508,2,1,3,Routine check completed; software crash observed during diagnostics. sensor replaced sensor replacement,96282,12,95565.75498,0.195856259,0.841261686,Medium Risk,1
MD00152,X-Ray Machine,02-01-2014,11,ImagingTech,Model-500,Canada,5796.102264,12.90481116,1,0,2,Routine check completed; data lag observed during diagnostics. component issue average severity report,98128,12,26579.2612,0.088550007,0.938421315,Low Risk,0
MD00153,Defibrillator,09-12-2013,12,MedEquip,Model-150,Italy,9689.077169,4.523297274,3,2,3,voltage spike caused operational delay; inspection initiated. critical failure hardware fault,103787,12,53543.15946,0.043428477,0.932419988,Medium Risk,1
MD00154,MRI Scanner,12-12-2022,3,ScanPro,Model-350,Canada,19810.38364,18.16966762,5,1,3,battery wear caused operational delay; system reset initiated. reboot failed critical failure,26595,12,27008.73918,0.636826403,0.083586151,Medium Risk,1
MD00155,Defibrillator,20-10-2019,6,ImagingTech,Model-600,USA,8012.092139,6.250385638,2,0,1,System performance degraded due to voltage spike; mitigation via component upgrade. quick fix quick fix,53345,12,24066.76415,0.017221263,0.591672913,Low Risk,0
MD00156,MRI Scanner,15-08-2023,2,ScanPro,Model-200,France,-2425.451136,12.28409035,5,4,2,Routine check completed; battery wear observed during diagnostics. driver update performance warning,17374,12,4829.68831,-0.351478865,0.063933761,Medium Risk,1
MD00157,Defibrillator,12-09-2016,9,UltraMed,Model-250,Italy,8788.337982,3.826382961,1,3,1,Component inspection after detecting voltage spike; functionality restored. minor issue temporary glitch,78532,12,24664.00364,0.209664054,0.675689998,Medium Risk,1
MD00158,CT Scanner,19-08-2015,10,ImagingTech,Model-500,Canada,2687.595923,6.393613546,5,2,1,overheating caused operational delay; firmware update initiated. minor issue log file cleared,86047,12,45020.03284,0.067995143,0.797028704,Medium Risk,1
MD00159,CT Scanner,01-06-2020,5,RescueTech,Model-450,Italy,4213.724628,2.640281866,5,2,1,abnormal sound caused operational delay; firmware update initiated. quick fix quick fix,43751,12,23145.37051,0.330564848,0.60646465,Medium Risk,1
MD00160,CT Scanner,11-08-2017,8,CardioSync,Model-200,Japan,3802.381276,2.529585955,1,4,1,Routine check completed; data lag observed during diagnostics. quick fix log file cleared,67848,12,15926.1762,0.038556224,0.828956558,Medium Risk,1
MD00161,PET Scanner,30-12-2015,10,ScanPro,Model-450,Japan,15905.8139,21.88835908,2,1,3,System performance degraded due to software crash; mitigation via inspection. sensor replaced urgent inspection needed,87415,12,85299.6492,0.190252032,0.665136353,Medium Risk,1
MD00162,PET Scanner,10-10-2021,4,MedEquip,Model-250,France,3229.887013,10.29227842,4,3,1,Routine check completed; abnormal sound observed during diagnostics. log cleaned system check passed,35124,12,11325.05967,0.134223752,0.209449603,Medium Risk,1
MD00163,CT Scanner,24-08-2019,6,MedEquip,Model-300,USA,6743.064349,6.612621777,2,0,1,Component inspection after detecting voltage spike; functionality restored. log cleaned stable condition,53594,12,25999.11472,0.18840969,0.687605564,Low Risk,0
MD00164,X-Ray Machine,19-03-2020,5,RescueTech,Model-650,USA,15484.89974,17.88900828,5,1,3,circuit failure caused operational delay; software patch initiated. data loss critical failure,42168,12,43809.09365,0.297372179,0.63522441,Medium Risk,1
MD00165,Defibrillator,26-08-2015,10,UltraMed,Model-550,USA,23618.8557,8.376719295,3,3,3,System performance degraded due to overheating; mitigation via replacement. data loss hardware fault,88072,12,29690.29171,0.262731206,0.881173797,Medium Risk,1
MD00166,MRI Scanner,11-02-2017,8,RescueTech,Model-300,Canada,5855.806695,5.460025349,3,1,1,abnormal sound caused operational delay; recalibration initiated. log cleaned stable condition,70871,12,69899.72018,0.164605528,0.68038826,Medium Risk,1
MD00167,Infusion Pump,08-04-2014,11,CardioSync,Model-300,Italy,6443.445679,2.962070699,1,5,2,Routine check completed; abnormal sound observed during diagnostics. component issue moderate delay,96329,12,19392.80363,0.227295602,0.910424522,Medium Risk,1
MD00168,PET Scanner,04-04-2022,3,CardioSync,Model-250,Italy,318.5285823,6.99104894,1,2,2,software crash caused operational delay; inspection initiated. moderate delay average severity report,26901,12,12169.8528,-0.077060923,0.228061094,Medium Risk,1
MD00169,X-Ray Machine,19-08-2016,9,RescueTech,Model-550,Italy,8557.302655,1.16384236,4,2,1,System performance degraded due to sensor misalignment; mitigation via software patch. log cleaned low priority fault,79215,12,38224.057,0.12788491,0.625193726,Medium Risk,1
MD00170,Infusion Pump,11-11-2022,3,UltraMed,Model-650,UK,9158.65631,8.093763334,5,2,2,abnormal sound caused operational delay; component upgrade initiated. moderate delay non-critical warning,22671,12,13842.53917,0.361434984,0.332736378,Medium Risk,1
MD00171,PET Scanner,24-07-2014,11,CardioSync,Model-350,France,9118.041817,12.62717118,4,0,2,Component component upgrade after detecting data lag; functionality restored. component issue average severity report,95080,12,26885.02101,0.067155891,0.822402912,Low Risk,0
MD00172,X-Ray Machine,12-10-2019,6,UltraMed,Model-550,Canada,16690.35229,16.91895179,2,4,3,Routine check completed; voltage spike observed during diagnostics. sensor replaced critical failure,55534,12,12723.58197,0.419000912,0.56530398,High Risk,2
MD00173,Defibrillator,22-09-2022,3,UltraMed,Model-400,UK,5646.711983,11.02144948,5,1,2,Component recalibration after detecting software crash; functionality restored. driver update moderate delay,27190,12,25054.57674,0.447744065,0.253440833,Medium Risk,1
MD00174,PET Scanner,30-07-2015,10,MedEquip,Model-500,Canada,5692.847478,8.077578291,2,0,2,circuit failure caused operational delay; system reset initiated. reviewed logs moderate delay,86765,12,28086.87906,0.104149843,0.942829282,Low Risk,0
MD00175,Defibrillator,23-05-2014,11,ScanPro,Model-250,Japan,-1203.150833,29.29013709,3,2,3,Component firmware update after detecting voltage spike; functionality restored. critical failure sensor replacement,96869,12,50171.14919,-0.093812047,0.848102917,Medium Risk,1
MD00176,X-Ray Machine,24-07-2016,9,MedEquip,Model-500,France,1784.499495,18.52987014,5,1,3,Component inspection after detecting circuit failure; functionality restored. reboot failed high priority failure,79827,12,80166.12725,-0.112323926,0.622371457,Medium Risk,1
MD00177,MRI Scanner,10-02-2017,8,ScanPro,Model-450,USA,4465.447151,1.361968136,3,0,1,Component recalibration after detecting abnormal sound; functionality restored. software reset quick fix,72219,12,27016.78143,0.057198232,0.565516638,Low Risk,0
MD00178,PET Scanner,08-08-2017,8,ScanPro,Model-200,Italy,7167.247373,11.45112778,4,1,3,Component inspection after detecting battery wear; functionality restored. critical failure emergency shutdown,69540,12,68811.66582,0.198554239,0.664512357,Medium Risk,1
